repo_id,apity,apity_num,pj_size,lg_num,age,cmmt_num,dev_num,se_num,se_rem_num,se_iibc_num,se_pd_num,se_other
31341340,ID,0,8594,4,1845,263,22,2,1,0,1,0
6584365,IRI_ID,0,2745,3,3099,152,29,2,0,0,1,1
97729528,HI,1,537055,3,1359,797,80,32,12,0,8,12
1281080,FFI_IRI,0,327,4,3739,251,29,26,20,0,0,6
5494,IRI_ID,0,9353,4,3733,1259,55,66,12,1,0,53
37088652,IRI_ID,0,45363,11,1269,686,42,7,4,0,0,3
12983151,FFI_IRI,0,244412,8,3854,9691,672,531,98,0,12,421
2142701,IRI,0,2479,3,3605,1882,274,137,8,0,112,17
9503997,IRI,0,1856,2,2994,549,21,13,0,0,1,12
28223616,IRI_ID,0,3832,5,637,1286,102,8,3,0,2,3
70612113,IRI_ID,0,278601,5,1257,1201,18,22,1,0,1,20
1520275,HI,1,2959,2,3723,1620,158,39,9,0,8,22
18257358,IRI,0,634,6,2599,310,29,20,5,0,0,15
37995048,ID,0,22209,2,1657,2162,107,48,24,0,0,24
38503932,IRI,0,329,2,2117,107,18,2,0,0,0,2
50623416,IRI_ID,0,10486,6,1981,1051,145,19,1,0,6,12
6162900,IRI_ID,0,3861,4,3169,745,118,22,4,0,0,18
84686614,ID,0,992,3,1316,56,11,2,0,0,0,2
10289171,FFI,0,86566,2,5844,14188,517,449,143,0,9,297
67828134,FFI,0,91636,6,1833,6143,232,140,31,5,19,85
117741,IRI,0,1656,3,4527,1222,191,31,3,0,2,26
31089461,IRI_ID,0,71259,5,2320,5370,184,158,13,0,1,144
1545869,IRI,0,2531,2,2237,1591,65,38,17,0,5,16
48060472,IRI,0,3802,3,1962,439,55,10,3,0,2,5
417862,HI,1,16729,3,4178,2970,320,80,9,0,14,57
1045381,ID,0,8050,3,2582,94,24,1,0,0,0,1
688157,IRI_ID,0,729,4,3895,350,51,10,2,0,2,6
5425992,IRI,0,2663,2,3242,1334,78,38,18,0,5,15
3842593,IRI_ID,0,28790,8,3957,4609,181,71,11,0,15,45
28043506,HI,1,4731,3,1980,359,60,10,2,0,0,8
47775543,FFI,0,22246,4,1975,458,18,7,1,0,0,6
294972,IRI_ID,0,2686,4,4283,800,114,22,1,0,0,21
56125,IRI,0,6618,3,4661,1574,184,55,15,7,15,18
2724082,ID,0,33096,7,3383,581,112,16,0,0,0,16
43385504,ID,0,62182,4,1938,1166,70,20,1,0,1,18
38279457,IRI,0,2509,2,2180,515,28,14,5,0,1,8
61848595,ID,0,1511,3,1766,681,106,6,3,0,0,3
14884825,IRI_ID,0,2863,6,2746,1489,45,23,5,0,4,14
5977187,IRI,0,3269,4,3033,902,20,12,2,0,1,9
128430621,FFI_IRI,0,190597,12,5274,20000,189,754,569,0,8,177
97997794,IRI,0,305,2,1356,191,31,1,0,0,0,1
3644516,IRI,0,43717,3,2353,1156,13,2,1,0,0,1
37750203,IRI,0,1137,3,2197,485,60,9,3,0,0,6
11966941,ID,0,255,2,2112,136,23,6,4,0,1,1
1377159,IRI_ID,0,159181,18,3455,20000,291,445,135,12,66,232
26931359,IRI_ID,0,252088,6,2411,9062,203,168,69,0,5,94
32238354,IRI_ID,0,3022,6,2294,1859,291,36,17,0,0,19
108053674,IRI,0,135618,4,1233,10852,530,285,81,5,40,159
43142077,IRI,0,10100,5,2113,816,24,4,0,2,1,1
5546286,ID,0,5275,4,3082,757,43,13,2,2,1,8
71629506,IRI_ID,0,9214,6,1302,1567,61,54,2,2,1,49
117649937,IRI,0,2471,2,1196,1628,43,22,0,0,0,22
14083440,IRI_ID,0,1740,4,2424,625,162,9,5,0,0,4
48128083,IRI_ID,0,6891,3,2657,2302,231,24,10,0,0,14
31501586,IRI_ID,0,44615,3,1120,161,7,1,0,0,0,1
3633213,FFI_IRI,0,13543,8,4534,4131,86,121,21,0,6,94
79352,IRI,0,6426,3,4562,1845,264,55,6,1,4,44
1219595,IRI_ID,0,2559,4,3418,1021,157,13,3,0,0,10
100361754,ID,0,3326,4,1385,325,8,6,0,0,0,6
51250586,IRI_ID,0,77747,6,1746,1343,30,20,0,0,0,20
3640925,IRI_ID,0,2635,3,3279,552,122,11,0,0,2,9
108051,FFI_IRI,0,18199,3,4558,4751,203,146,71,0,16,59
3885202,FFI_IRI_ID,0,13552,6,2038,265,9,11,6,0,0,5
1501185,IRI,0,25241,4,3660,469,20,15,1,0,1,13
7159640,FFI,0,1805,5,3153,1239,54,26,8,0,7,11
6786166,FFI_IRI_ID,0,257483,17,8606,20000,369,467,283,0,26,158
26376490,FFI,0,193130,7,2829,1785,64,282,58,0,118,106
1590986,IRI_ID,0,3903,6,3658,536,58,27,8,0,2,17
3618133,FFI_IRI,0,362243,13,2138,20000,1300,1267,550,33,114,570
1251393,FFI,0,1252,4,3736,382,21,16,12,0,1,3
3587206,HI,1,4912,3,3384,3511,60,43,14,1,7,21
16571051,IRI,0,13426,2,2658,669,39,28,2,1,20,5
67834502,HI,1,16147,2,1751,1970,116,35,1,0,0,34
4173871,ID,0,7097,5,4487,1087,152,50,26,0,10,14
97247845,IRI,0,20214,5,1425,1089,145,24,5,0,0,19
82208127,IRI,0,3134,3,1586,1654,21,49,4,3,10,32
92657585,IRI,0,7280,4,1474,1438,298,25,4,4,2,15
12656803,IRI_ID,0,1695,5,3366,824,192,33,5,0,2,26
80571,ID,0,19769,7,4584,5632,155,138,16,1,38,83
9255495,IRI_ID,0,8952,6,2966,1005,116,24,7,1,3,13
37411426,IRI_ID,0,172777,4,2200,679,55,2,0,0,0,2
2344621,HI,1,197,2,3581,291,61,4,2,0,0,2
34369372,ID,0,37572,6,2240,1342,34,43,1,0,0,42
36781769,FFI_IRI,0,101796,6,6455,13037,138,780,314,2,103,361
3072629,IRI,0,2034,2,3469,1838,96,24,7,0,0,17
484788,FFI,0,4643,2,4172,603,60,14,7,0,0,7
20571593,HI,1,11597,3,2530,644,102,25,16,0,0,9
19452228,FFI_IRI,0,48286,4,2545,737,49,7,2,0,1,4
105227249,ID,0,1430,2,1371,214,29,7,3,0,0,4
55814200,HI,1,375,2,1897,186,58,7,1,0,2,4
5248178,IRI,0,544,2,3101,401,36,8,0,0,0,8
28014980,HI,1,1919,2,2166,185,23,1,0,0,0,1
37187397,IRI,0,236,3,1706,224,39,5,0,0,0,5
13150056,IRI_ID,0,6328,3,2602,805,73,20,5,0,2,13
19386515,HI,1,90142,2,2596,381,106,4,0,1,0,3
50968692,IRI_ID,0,10880,3,1910,2710,44,15,9,0,2,4
42442099,FFI,0,3026,5,1476,46,3,1,0,0,0,1
65772720,IRI_ID,0,636604,9,2188,20000,2362,544,117,5,76,346
134185621,ID,0,16815,3,510,380,36,10,0,0,1,9
112713457,IRI_ID,0,5379,3,1280,244,14,1,1,0,0,0
64599973,ID,0,1390,3,1708,308,39,9,0,0,0,9
42895929,FFI_IRI,0,6451,6,2035,1278,32,46,11,0,1,34
79717956,HI,1,266,3,1586,187,22,6,0,0,5,1
18917566,IRI,0,479,2,2575,152,23,6,1,0,2,3
9432220,FFI_IRI,0,3272351,20,2532,20000,233,558,253,11,32,262
62890617,IRI,0,2979,4,1756,785,81,22,6,0,1,15
63169079,IRI,0,1267,3,1797,977,96,19,2,6,6,5
3829352,IRI,0,1139,3,3106,747,33,7,4,0,0,3
2688907,IRI,0,37301,4,3487,10039,358,264,56,0,62,146
15120676,FFI_IRI,0,5100,5,4944,1631,206,127,98,0,2,27
2567475,FFI_IRI,0,212557,11,1620,4602,115,139,47,0,5,87
6898381,FFI_IRI,0,37225,5,4641,3942,273,156,46,0,12,98
2622727,IRI_ID,0,1675,4,1269,446,17,17,8,0,3,6
74499101,IRI,0,3074,5,1682,889,205,60,21,0,4,35
1073722,FFI_IRI,0,2289,12,3746,719,92,31,27,0,1,3
10262364,FFI_IRI,0,25905,3,6644,944,53,26,11,0,0,15
117549,IRI,0,4384,3,4538,1744,212,42,10,1,3,28
60933261,ID,0,863,3,1834,328,29,5,2,0,0,3
47781142,HI,1,8941,3,1973,109,18,3,0,0,0,3
45409716,ID,0,458,3,1603,131,32,1,0,0,1,0
27247448,FFI_ID,0,110745,9,1109,1499,141,1,0,0,1,0
67328052,FFI,0,8378,3,1756,1576,180,72,11,1,17,43
49219232,IRI,0,10544,3,1860,1366,59,34,17,0,1,16
4983184,IRI_ID,0,4562,3,3166,912,80,25,4,0,2,19
52589524,IRI,0,589,3,1805,435,104,24,14,0,0,10
61237995,IRI,0,7248,4,1707,204,37,7,2,0,2,3
456930,IRI,0,38368,6,5990,11262,1181,282,52,10,55,165
950915,IRI,0,10996,5,3902,4909,73,67,20,0,4,43
51979142,IRI_ID,0,6548,6,1174,772,8,24,2,0,2,20
49235921,ID,0,9470,3,1773,1335,49,11,0,0,0,11
12798028,IRI,0,35766,9,2847,13300,28,96,66,1,17,12
14939303,IRI,0,393763,6,2761,20000,635,170,9,3,21,137
4676086,ID,0,2893,2,1334,215,18,5,0,0,0,5
44264666,ID,0,13230,4,2080,637,186,7,0,0,0,7
32791821,FFI_IRI,0,9700,7,2324,1814,32,8,3,0,0,5
66874942,IRI,0,254096,10,1715,633,55,19,0,2,3,14
8859285,IRI,0,2139743,9,952,20000,145,836,188,55,30,563
31570906,FFI_IRI,0,37737,6,2303,5324,44,74,45,0,3,26
2045207,FFI_IRI,0,207636,8,3499,20000,186,1720,386,8,46,1280
77168103,IRI,0,9514,3,1579,352,29,8,1,0,0,7
53010381,IRI,0,27477,6,1940,1160,100,59,4,0,2,53
84753809,IRI,0,1265,3,900,530,71,8,0,0,4,4
25017096,IRI_ID,0,27461,4,3095,521,50,2,0,0,0,2
24470090,IRI,0,11341,6,3887,2430,114,38,11,0,6,21
1660127,FFI_IRI,0,13859,7,6198,3757,117,155,65,2,40,48
108187130,FFI_IRI,0,54996,13,7967,4446,72,186,123,0,7,56
49332125,ID,0,2263,2,1984,86,8,1,0,0,0,1
1452079,IRI_ID,0,103848,5,3451,240,46,1,0,0,0,1
17042400,IRI,0,2560,3,2687,565,122,21,9,0,4,8
46502055,HI,1,8504,3,1777,400,57,31,13,0,0,18
136900969,ID,0,13353,5,1115,1057,113,36,0,0,6,30
55875798,IRI,0,13106,3,1904,732,24,1,0,0,0,1
36545885,IRI,0,1104,3,1201,279,19,11,8,0,0,3
57029421,HI,1,23197,3,1736,209,31,1,0,0,0,1
79252808,IRI,0,12841,2,1673,1895,158,16,2,0,0,14
79269625,ID,0,303095,4,1381,1884,35,56,18,1,5,32
38638440,IRI,0,1200,2,1698,71,3,1,0,0,0,1
32402910,IRI_ID,0,117134,6,2267,941,31,9,3,0,0,6
761653,FFI_IRI,0,37956,11,4031,5414,181,223,23,9,10,181
25888595,FFI,0,42813,5,3928,998,59,10,5,0,0,5
126504027,IRI_ID,0,81949,5,1145,1468,53,21,5,1,2,13
14305727,IRI,0,32640,5,2773,2453,112,37,16,1,5,15
105529262,IRI,0,10657,3,780,1007,18,8,0,0,5,3
128258065,ID,0,2949,3,1172,279,39,7,1,1,0,5
1172597,IRI_ID,0,15114,5,5219,1933,300,37,10,0,0,27
45090348,IRI_ID,0,5479,4,1866,106,4,3,1,0,0,2
84618431,IRI,0,3823,3,1395,108,30,2,0,0,0,2
73849660,IRI,0,15668,4,1427,186,10,4,0,0,0,4
10655461,ID,0,1532,3,2792,339,48,7,0,0,0,7
580566,IRI_ID,0,23336,6,4623,1813,85,69,4,0,5,60
4087724,IRI,0,6108,2,3337,2823,67,26,16,0,0,10
2279062,ID,0,3446,2,4107,1110,69,14,5,0,1,8
60436054,FFI,0,5324,6,1818,746,53,16,8,0,2,6
759578,HI,1,58914,5,2395,1281,34,10,0,1,1,8
73963835,IRI,0,9198,4,1688,1841,168,41,6,1,3,31
86167728,FFI_IRI,0,510,6,116,175,12,7,3,0,0,4
47674847,IRI_ID,0,3580,4,1849,633,13,11,0,0,0,11
47648925,IRI,0,1681,4,1973,382,96,14,4,0,7,3
8118847,ID,0,606,3,2980,184,31,2,2,0,0,0
3046507,IRI,0,4377,2,3413,1473,53,28,12,0,0,16
99589191,ID,0,51670,2,1162,612,12,3,0,0,0,3
6214210,HI,1,18618,4,3447,926,32,133,75,0,3,55
12387090,IRI,0,23000,5,2803,737,45,23,2,4,1,16
97284537,ID,0,54490,5,430,304,12,2,0,0,0,2
55467509,ID,0,1542,5,1906,225,139,7,0,0,0,7
1418453,IRI,0,1162,3,3069,409,39,6,5,0,1,0
43460897,HI,1,359,3,2064,241,15,9,1,0,0,8
119939427,IRI,0,355,2,334,25,5,2,0,0,0,2
71823870,IRI,0,6333,4,1716,2151,281,64,6,1,21,36
1490034,ID,0,4651,3,3538,1465,55,86,6,0,2,78
34562465,ID,0,828,3,2225,445,48,8,0,0,1,7
21476229,IRI,0,4475,7,1959,556,35,10,2,0,0,8
119789,FFI,0,313,4,4124,206,40,19,16,0,0,3
8576730,ID,0,2016,2,2242,532,59,18,0,0,3,15
80640282,FFI_IRI,0,30803,6,1590,3576,96,87,26,6,3,52
6687936,FFI_IRI,0,68087,12,4561,16683,280,1595,623,13,681,278
55878380,IRI,0,32780,4,1743,468,12,11,1,0,0,10
1347323,IRI_ID,0,390,3,3758,364,70,6,0,0,0,6
1779181,FFI_IRI,0,14576,6,3437,2811,175,100,13,1,8,78
12928754,HI,1,5409,2,560,148,15,7,1,0,1,5
9252268,IRI_ID,0,523140,9,3568,20000,381,1368,294,1,9,1064
68243930,IRI_ID,0,1419957,4,1750,8156,109,167,46,1,7,113
58132544,FFI_IRI,0,21930,11,1905,3462,78,137,106,0,1,30
101552897,FFI_IRI,0,4571,4,1223,246,9,1,0,0,0,1
20870711,IRI,0,428,2,2534,435,20,7,0,0,0,7
50090515,HI,1,154,3,1983,117,14,5,0,0,0,5
29561893,ID,0,5952,4,2344,1216,147,39,7,0,2,30
20037651,IRI_ID,0,6998,6,2519,703,114,23,7,0,0,16
5103785,FFI_IRI,0,24163,3,3257,5032,207,451,193,0,22,236
61861755,ID,0,1205,2,1131,242,45,8,2,0,0,6
55044933,IRI_ID,0,9740,3,1917,878,45,19,3,0,0,16
698944,IRI_ID,0,527,5,3852,256,63,8,1,1,4,2
69284431,ID,0,5493,6,1703,600,37,6,0,0,0,6
704114,IRI,0,1758,3,4015,1051,171,43,2,0,31,10
565629,FFI_IRI,0,36585,6,2326,3978,154,117,58,0,5,54
58727800,FFI_IRI,0,1482,5,714,114,20,7,5,0,2,0
85491050,IRI,0,28681,2,1731,2063,92,22,11,0,4,7
5543112,ID,0,5015,5,3289,2104,168,52,20,1,4,27
20884782,FFI_IRI,0,338658,7,1760,20000,396,2877,430,1,11,2435
3016562,IRI_ID,0,47451,5,3484,7337,681,154,16,14,9,115
24666294,HI,1,3490,3,2418,1047,52,17,1,1,3,12
9108797,HI,1,297,2,2551,294,36,12,3,0,2,7
15438255,FFI,0,8253,5,2734,409,30,20,9,7,0,4
37709600,HI,1,52077,3,2143,127,24,3,0,0,0,3
51618803,ID,0,165901,5,1896,760,44,14,2,0,1,11
5627139,IRI,0,4712,11,3202,2514,392,58,14,0,2,42
99351826,HI,1,4575,4,1424,578,112,6,0,0,0,6
20100827,ID,0,14759,2,2558,451,17,11,9,0,0,2
17576966,ID,0,357,4,2471,291,23,5,2,0,0,3
31632536,IRI_ID,0,7596,5,2251,2493,37,17,2,0,2,13
17116619,IRI_ID,0,2561,4,2592,1074,64,12,3,0,0,9
6331631,FFI_IRI,0,26573,8,5684,7291,414,391,310,0,5,76
27993573,HI,1,13172,3,2469,1140,34,25,13,0,3,9
87859908,IRI,0,20748,2,1543,3197,235,153,36,5,5,107
39718767,HI,1,167,5,2029,160,19,1,1,0,0,0
62509,IRI,0,152572,7,4481,2003,250,32,10,1,7,14
30200039,ID,0,3925,2,1999,693,60,8,0,1,0,7
4166277,FFI_IRI,0,4955,5,3347,400,29,22,17,0,1,4
114870155,IRI,0,1293,4,1248,417,27,3,0,0,0,3
71667498,IRI,0,10524,3,1712,234,26,13,2,0,0,11
95598479,IRI_ID,0,5125,3,661,284,25,4,0,0,1,3
2034023,IRI_ID,0,40714,5,3609,2406,218,38,7,2,3,26
92027632,IRI_ID,0,4923,4,1463,260,24,1,0,0,0,1
41074681,IRI_ID,0,5518,7,1914,2824,17,112,6,0,1,105
37259508,HI,1,4048,3,2192,403,33,3,2,0,0,1
1557647,IRI,0,9659,3,1723,328,52,5,0,0,0,5
34410518,IRI,0,62525,4,1465,421,21,16,11,0,0,5
28838478,IRI,0,3787,4,3386,211,53,3,0,0,1,2
111653897,IRI_ID,0,13469,5,1222,372,21,30,14,0,1,15
9135204,IRI,0,9896,4,2909,619,73,6,2,0,1,3
1951136,IRI_ID,0,1640,7,5062,764,41,34,5,1,0,28
18237202,IRI,0,4388,4,2600,368,58,3,0,0,1,2
67129444,ID,0,7612,4,1450,875,34,1,0,0,0,1
36845923,IRI_ID,0,3726,7,2201,415,32,5,1,0,0,4
36832736,FFI_IRI,0,27600,6,6838,6199,100,537,111,0,128,298
97327825,IRI_ID,0,8679,4,1313,1307,44,18,2,0,0,16
53538899,ID,0,32546,6,1939,3222,114,107,16,5,59,27
21315049,HI,1,4044,3,2520,772,139,18,6,0,3,9
73382751,ID,0,6819,4,1691,563,23,4,0,0,1,3
11054453,IRI,0,2604,2,1330,181,26,2,0,0,0,2
12000586,IRI,0,25021,2,2862,5954,188,86,9,2,5,70
124853261,IRI,0,13219,3,1204,911,79,10,1,0,0,9
45354396,HI,1,625,3,1496,229,19,1,0,0,0,1
33745913,FFI_IRI,0,85210,9,5302,13570,189,595,259,1,9,326
9938102,ID,0,141,3,2482,145,21,2,1,0,0,1
4537508,FFI_IRI,0,578694,23,4338,20000,542,1025,621,15,27,362
40733543,ID,0,5032,5,2111,455,71,19,1,1,5,12
6435042,FFI_IRI,0,14878,14,3089,3580,72,241,203,0,11,27
99948385,IRI_ID,0,3417,3,951,555,32,6,1,0,0,5
3038937,FFI,0,85545,3,3478,6247,221,122,10,1,3,108
32231207,FFI_IRI,0,231713,6,2704,6159,245,123,46,3,4,70
12335495,IRI_ID,0,21786,6,2868,3942,32,13,9,1,1,2
87681605,HI,1,64371,2,1543,241,9,1,0,1,0,0
30561160,IRI,0,12960,7,2569,3388,169,165,53,22,25,65
66631967,IRI,0,8648,5,1721,757,26,11,7,0,0,4
39686660,ID,0,7909,4,1738,573,18,3,0,0,0,3
30027163,ID,0,6087,2,2809,2975,120,56,7,2,7,40
3030065,FFI_IRI,0,61170,12,5440,14564,468,469,223,3,19,224
25688387,IRI,0,99953,3,2210,1048,24,1,1,0,0,0
20239198,IRI,0,5990,7,3453,3582,80,71,33,0,7,31
4402279,HI,1,685,3,3272,844,56,13,3,0,4,6
100361775,IRI,0,7075,4,1304,348,10,5,0,0,0,5
112898455,IRI,0,5675,2,1284,512,23,8,0,0,0,8
83887745,ID,0,4762,3,1445,916,31,19,4,1,0,14
46259702,ID,0,903,4,1725,289,24,2,1,0,0,1
12165811,IRI,0,2238,5,2867,1407,55,39,18,1,2,18
64563550,ID,0,20231,3,1723,386,48,5,1,0,0,4
12235583,IRI,0,3321,3,2852,1649,141,36,4,1,3,28
2337256,HI,1,545,2,3559,576,64,10,1,0,0,9
796532,FFI,0,31075,8,3993,5314,134,242,164,2,2,74
10952997,IRI,0,16813,4,2884,952,73,30,5,0,0,25
10132053,IRI,0,105096,6,2777,1470,22,26,7,0,4,15
68751856,FFI,0,2312,3,4380,699,45,47,35,0,0,12
57243275,IRI_ID,0,7855,4,1062,890,41,11,2,0,1,8
20307838,FFI_IRI_ID,0,45378,16,2404,20000,768,751,110,20,358,263
27788471,FFI_IRI,0,43114,10,3008,7054,134,324,258,1,17,48
84822726,HI,1,2495,3,1107,39,9,2,0,0,0,2
71402842,FFI,0,812,3,1618,100,35,9,1,0,0,8
31057802,IRI_ID,0,4416,3,2267,286,12,5,0,0,0,5
13674972,FFI_IRI,0,29533,11,977,1811,25,37,23,0,0,14
10371644,ID,0,1100,2,2406,340,41,7,0,0,0,7
8357227,FFI_IRI,0,90383,5,4657,13519,161,343,272,4,15,52
99286908,IRI_ID,0,27469,3,1328,826,36,13,0,1,4,8
89921801,FFI_IRI,0,161699,7,1121,1908,71,126,22,0,3,101
24189210,HI,1,499,3,2068,98,16,2,0,0,0,2
12662085,IRI,0,872,2,3474,570,87,10,1,0,0,9
69469299,IRI,0,163396,4,1755,1677,167,221,8,0,5,208
16149854,IRI_ID,0,76852,5,2707,10085,105,125,45,0,13,67
79166184,HI,1,2231,4,1577,351,27,1,1,0,0,0
40619676,IRI,0,58535,6,2038,1065,75,40,27,0,1,12
36529854,FFI,0,55132,4,2488,2064,169,30,0,0,7,23
77424415,IRI,0,9048,5,1603,305,30,2,0,0,2,0
59369770,IRI,0,17754,4,3401,8677,293,174,116,0,20,38
80701067,HI,1,2198,2,1314,190,19,3,0,0,0,3
29085322,IRI,0,2578,2,757,102,12,3,0,0,0,3
3887375,FFI,0,14903,6,4521,3495,66,204,69,0,0,135
26750407,IRI,0,5417,2,2399,977,70,7,1,0,1,5
83651446,FFI_IRI,0,710,3,1425,285,33,9,0,1,1,7
30645412,HI,1,41996,4,2315,939,57,16,3,0,0,13
21083489,IRI,0,87493,2,2533,539,39,8,5,0,1,2
17944871,IRI,0,530,4,2019,489,44,29,15,0,2,12
21659615,HI,1,4055,3,2409,421,43,7,2,0,0,5
614070,FFI,0,198982,3,4014,20000,1111,729,133,11,128,457
370242,IRI,0,1281,2,4081,825,158,16,5,0,0,11
25586782,IRI,0,830,5,1778,564,75,32,13,1,12,6
19283674,HI,1,328,3,2510,210,42,7,1,0,0,6
2234715,IRI,0,26946,2,3513,506,59,14,2,0,0,12
2014930,IRI,0,7342,3,3586,675,92,15,3,0,1,11
1584707,IRI,0,2140,2,3707,955,324,51,13,0,3,35
105473537,ID,0,88722,2,724,171,7,8,0,1,0,7
10417314,IRI,0,3429,3,2928,136,35,1,0,0,0,1
790031,IRI,0,446245,4,2415,20000,799,589,154,28,112,295
71703548,IRI,0,21104,5,1662,724,45,18,8,0,0,10
31803814,IRI_ID,0,7722,4,2876,277,10,1,0,0,0,1
2081289,FFI_IRI,0,108164,9,2825,20000,500,485,129,1,16,339
16327099,FFI_IRI,0,6512,6,2701,383,34,21,5,0,0,16
73594093,IRI,0,5782,2,1654,254,11,3,2,0,0,1
57920736,IRI,0,5344,4,1882,1558,71,69,18,0,41,10
33135307,HI,1,81,2,3019,30,3,1,1,0,0,0
89276692,IRI,0,10556,3,2786,1698,95,26,2,0,0,24
19647328,FFI_IRI,0,157488,11,3866,5427,37,455,50,1,2,402
8933498,IRI,0,168269,7,5866,7742,184,182,34,0,10,138
83792790,FFI_IRI,0,31546,8,1758,1172,32,58,32,0,1,25
68799489,IRI_ID,0,33541,9,1681,1489,47,13,2,0,6,5
112409981,IRI_ID,0,21408,5,1309,2437,100,50,4,3,9,34
111720780,ID,0,3753,2,1242,396,76,2,0,0,0,2
205423,FFI_IRI,0,332638,16,6332,20000,97,692,395,7,129,161
56305022,FFI_IRI,0,24918,11,1881,1998,31,8,4,1,0,3
7251195,FFI_IRI,0,48870,12,3072,3835,76,94,54,0,7,33
15381078,ID,0,957,5,2726,297,16,3,0,0,0,3
46479925,ID,0,1588,2,1832,274,48,7,0,0,0,7
94064198,IRI_ID,0,15901,5,1107,606,24,3,0,1,0,2
143489,HI,1,1399,3,4453,1196,220,13,0,0,3,10
24624545,ID,0,50522,3,2016,405,30,19,1,1,0,17
76400426,HI,1,3953,2,1923,1000,120,38,2,0,4,32
58604578,HI,1,1618,3,905,350,31,6,2,0,0,4
31444190,ID,0,53822,4,2308,508,82,15,3,0,0,12
27817031,ID,0,20407,4,2386,1955,126,35,3,0,1,31
24782902,FFI,0,39651,2,3066,1405,77,62,26,2,6,28
48185587,FFI_IRI,0,69627,8,7559,14290,206,114,40,1,10,63
32673841,IRI,0,1311,2,2187,220,32,7,5,0,0,2
97006318,IRI,0,31586,3,1028,5172,16,1,1,0,0,0
10997446,IRI,0,90178,9,2734,2924,100,342,27,2,30,283
119115406,IRI_ID,0,22282,10,1157,636,34,21,5,0,1,15
93446042,FFI,0,114912,4,2453,18294,1191,513,165,10,66,272
18719856,FFI_IRI,0,3557963,18,6928,18937,215,420,181,0,16,223
88450703,HI,1,521,2,1472,256,28,3,0,0,1,2
4308240,ID,0,7115,3,3310,1184,118,15,11,0,0,4
26461730,ID,0,4276,4,1191,188,11,3,0,0,0,3
8935948,FFI_IRI,0,13638,5,3411,6840,185,151,57,4,9,81
54378064,ID,0,1080,2,1898,273,65,8,4,0,0,4
22613546,HI,1,161415,4,2312,1759,40,19,10,1,2,6
2727,IRI,0,3498,2,4695,729,112,19,10,1,0,8
8083731,IRI_ID,0,3585,4,2988,549,27,28,5,0,4,19
5132476,IRI,0,297199,4,3305,7744,294,107,12,7,14,74
45273566,ID,0,2867,4,1921,172,45,18,0,0,0,18
42314826,IRI,0,3179,5,2102,490,39,4,3,0,0,1
8297971,IRI_ID,0,129173,4,3050,2616,7,37,18,0,6,13
40238940,IRI,0,311,4,1879,228,23,1,0,0,1,0
116322814,HI,1,1002,2,1188,331,42,12,4,0,2,6
51478266,IRI_ID,0,346722,10,1577,20000,3649,672,60,9,108,495
2237981,IRI_ID,0,13320,10,3418,1260,69,39,25,0,1,13
21413348,HI,1,1325,2,1998,960,80,1,1,0,0,0
3898922,IRI,0,67246,8,3368,10443,124,650,64,2,31,553
41383947,ID,0,3066,4,2016,106,31,3,0,1,0,2
37989511,ID,0,1761,2,2178,610,64,7,2,0,0,5
18347668,FFI_IRI,0,10948,12,4756,5155,42,77,48,0,1,28
4180355,IRI_ID,0,22059,4,3320,396,37,6,2,0,2,2
4923301,IRI,0,6491,8,5350,1645,63,93,60,0,1,32
6680474,ID,0,431,2,2246,222,39,10,1,0,0,9
42341942,IRI_ID,0,3836,4,1881,1091,67,38,4,0,2,32
32855386,HI,1,16676,3,2134,93,24,4,0,0,1,3
12260386,IRI,0,2676,2,2896,814,13,2,1,0,0,1
29375063,ID,0,9979,4,2341,2353,43,77,25,0,3,49
14150535,ID,0,11129,4,2444,403,33,6,0,0,0,6
51556828,FFI,0,30983,5,1946,3958,152,135,43,1,34,57
2571129,IRI,0,2144,7,3461,494,52,13,4,0,0,9
34856963,HI,1,254,3,1691,301,42,4,0,0,0,4
3625126,ID,0,10179,4,4414,1230,57,101,9,0,0,92
85968492,IRI_ID,0,15955,4,1500,203,18,2,0,0,0,2
14279525,IRI,0,597,4,2765,364,50,13,2,3,2,6
52542345,ID,0,12424,3,1185,807,57,6,3,0,1,2
61008232,FFI_IRI,0,3015,7,1391,615,43,37,12,0,3,22
56841559,ID,0,2674,3,1887,690,37,6,1,0,4,1
87705200,FFI,0,3041,3,1500,450,21,17,11,0,0,6
23771864,HI,1,26661,4,2471,176,28,4,2,0,0,2
104247788,ID,0,11170,3,1178,725,11,8,1,0,1,6
25273228,IRI_ID,0,547,4,2431,350,58,7,2,0,0,5
69813387,HI,1,559,2,1691,398,18,8,3,0,0,5
6648028,FFI_IRI,0,12688,7,3136,3375,157,151,62,11,19,59
13112297,IRI,0,8701,4,3033,861,45,15,1,0,4,10
40306512,FFI,0,6675,6,4216,2451,1,107,89,0,0,18
14037931,IRI,0,15520,2,1462,1046,107,24,2,0,0,22
3389930,IRI_ID,0,5084,3,3371,811,57,15,3,0,3,9
89062439,IRI,0,12518,3,1504,386,33,3,0,0,1,2
23156260,IRI_ID,0,7374,6,3723,2729,146,77,6,1,2,68
494159,IRI_ID,0,669,4,4154,545,103,10,1,0,1,8
23502577,IRI,0,4427,3,1583,1073,27,133,11,1,0,121
695611,HI,1,1730,2,4649,1443,186,50,3,1,5,41
8044474,HI,1,420,2,2040,385,80,13,1,0,1,11
